frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
140,667.14045,98.24436,851.44772,339.89336,3.0,0.9993,742.50165,211.91403,802.57458,206.26039,780.50238,242.63861,752.82111,274.78647,801.41711,270.9671,-8.67062,-5.30342,-0.67912
141,671.2412,96.13459,855.60789,338.5502,3.0,0.99935,745.90814,205.93449,809.71198,201.79407,784.76666,237.18132,754.33997,273.29715,809.22925,269.99283,-8.63935,-6.62088,-0.59566
142,678.18228,94.88224,862.40534,337.8134,3.0,0.99943,753.4234,206.83456,817.034,202.83777,791.21912,238.11095,763.06116,271.49219,814.59375,268.9967,-7.42934,-6.11652,-1.47906
143,683.72439,94.65912,868.84052,337.82785,3.0,0.9991,761.14355,204.98946,825.11096,201.33511,800.70612,235.88029,770.69208,270.66116,822.30231,268.5246,-7.8093,-4.84657,-1.34502
144,692.90171,94.00993,878.65964,337.35583,3.0,0.99919,770.14893,206.35744,834.34906,203.45522,808.81946,234.86827,780.06287,271.04877,831.68567,269.39609,-7.28381,-4.20741,-1.606
145,704.95396,93.84613,891.17309,337.51339,3.0,0.99918,781.42749,209.2858,847.47083,203.6701,820.99139,239.76904,794.06628,274.3913,846.93304,270.06958,-7.25093,-2.88549,-1.31732
146,719.01481,93.85939,905.70245,337.27787,3.0,0.99899,800.07764,206.802,863.23401,204.09212,837.76794,236.85147,810.92059,270.25668,860.16492,268.6311,-7.34654,-2.65311,0.16077
147,735.03575,92.5311,921.79094,336.20277,3.0,0.99906,816.08325,204.23238,879.86493,200.78587,853.78009,234.48393,828.53754,269.94788,875.88214,267.73807,-5.70004,-0.91678,-0.41281
148,754.17463,92.22453,940.68905,335.82103,3.0,0.99911,837.4693,202.62711,897.78815,200.043,873.9682,232.27924,847.9801,267.93433,893.48517,266.45599,-5.80332,-1.31298,-0.02216
149,770.72377,92.34745,957.73947,335.89586,3.0,0.99922,852.33423,204.90308,916.51947,203.13443,890.92273,236.42651,862.91858,271.55362,911.30408,270.54086,-7.05412,-2.11719,0.28393
150,783.50689,93.66374,969.83161,337.66234,3.0,0.99887,862.99695,208.66708,925.24103,205.32013,901.28082,244.01254,872.79541,276.11472,921.3396,273.13742,-8.39581,-4.53848,0.35699
151,794.09627,97.78523,979.71235,341.77148,3.0,0.99923,869.26923,213.62009,932.00452,211.7249,907.8197,245.03751,879.87476,281.22141,927.47223,279.94199,-9.43507,-4.28009,0.30505
152,799.50186,102.25441,984.54547,345.83311,3.0,0.99905,872.09222,220.23341,935.61896,217.21176,911.13708,250.85701,883.43866,286.55658,929.84485,284.6131,-10.40075,-5.44911,0.53395
153,801.62327,107.61169,986.29925,350.56633,3.0,0.99911,872.474,226.05449,936.21655,221.65988,911.64252,258.72644,884.44366,292.30991,930.62732,289.26862,-10.70531,-5.92944,0.43536
154,802.35331,113.656,986.21996,355.19024,3.0,0.99926,871.72424,230.91653,935.85339,227.2699,911.59106,261.08932,883.19696,296.93347,930.35956,294.57755,-10.23933,-5.35257,0.366
155,802.36378,119.02285,986.69372,359.78281,3.0,0.99905,872.05322,235.16325,937.54645,230.96106,913.70593,266.84277,883.263,300.41959,932.67169,297.62311,-9.70534,-5.32463,0.65352
156,804.12886,121.58854,989.60816,363.69069,3.0,0.99897,875.62634,238.24913,941.77582,233.5345,916.7572,271.96869,885.89819,304.31952,938.68134,300.57123,-8.63264,-7.63368,0.13263
157,806.58136,123.11861,992.96107,366.20906,3.0,0.99905,877.99084,237.96033,945.07129,234.80573,918.46118,270.48438,889.3056,305.48447,941.2478,302.96817,-9.15064,-7.1982,0.01665
158,808.05377,123.97023,995.46182,367.95737,3.0,0.99891,879.7265,238.37946,946.06567,234.7706,920.685,271.24551,890.99536,306.8183,943.05176,304.0347,-9.20842,-6.16715,-0.32451
159,809.27064,125.137,997.02086,369.48938,3.0,0.99908,881.66364,240.71878,946.74304,236.73322,921.39838,274.54379,892.87738,307.22928,942.68127,304.71759,-8.56572,-5.2493,-0.46255
160,809.77022,125.96786,997.53519,370.48711,3.0,0.99916,881.43164,241.82104,945.83765,238.172,919.93359,275.5957,892.08533,307.54047,941.46808,305.34149,-9.14252,-4.84819,-0.36734
161,807.88266,126.05941,996.1942,371.20306,3.0,0.99898,877.68121,241.69336,943.25952,238.06221,917.12213,275.16852,889.396,308.92542,940.51794,305.9259,-9.8103,-5.37357,0.50743
162,805.42883,125.19269,994.27146,370.626,3.0,0.99901,876.66974,238.92947,942.82104,236.0679,916.7785,272.10187,886.49017,306.66309,939.34717,304.37402,-9.66559,-5.50842,0.48161
163,804.17334,123.1111,993.01943,368.44016,3.0,0.99916,877.25134,235.88443,943.44556,233.10233,917.70477,269.80753,885.20636,303.69281,938.73187,301.66528,-8.25097,-5.19171,0.54303
164,802.88013,120.10967,991.86747,364.68557,3.0,0.9992,875.16772,231.67813,941.56494,228.84323,915.09723,266.84167,883.00946,299.50653,936.54462,297.27374,-8.05666,-5.60857,1.45594
165,804.36607,115.92211,992.69805,358.96623,3.0,0.99932,878.35474,226.47423,941.14728,224.5148,915.66779,262.30609,887.64404,292.12625,936.13873,290.73315,-8.64604,-4.65533,0.99171
166,807.52231,109.991,995.00422,352.61944,3.0,0.99946,879.5257,218.13806,944.4129,218.38506,916.79688,252.95297,886.15857,286.02576,937.38214,286.32462,-8.14977,-7.50777,1.42335
167,810.03411,104.49055,997.28329,347.50863,3.0,0.99926,880.11975,214.69473,945.28918,213.81345,917.65155,248.48192,888.50726,281.92825,939.72949,281.35571,-8.34335,-8.53618,1.71291
168,811.64774,100.82094,998.22139,343.8379,3.0,0.99935,882.75647,213.1825,945.62018,211.61542,919.96271,248.18652,889.84265,279.43643,940.38062,278.49023,-8.27269,-9.03271,2.51025
169,809.93323,97.95134,996.98128,341.65881,3.0,0.99909,880.04022,210.36407,944.54932,210.71021,918.11743,244.58952,886.09967,276.8924,939.54211,277.31772,-9.24178,-8.57433,3.31146
170,807.82099,94.94509,995.74222,339.62026,3.0,0.99903,878.27521,205.97368,944.50543,206.3385,917.08002,241.35237,883.98969,274.75525,939.00195,275.16125,-9.21574,-9.86549,3.52759
171,810.01051,93.05281,997.4725,338.06733,3.0,0.99935,881.96729,206.116,946.85498,205.66823,920.05731,241.93059,888.14197,274.24985,942.33167,274.2204,-6.86136,-8.55852,2.69099
172,820.47482,94.20232,1007.0654,337.69225,3.0,0.99914,905.0097,209.33211,963.95703,209.88185,940.9046,243.63116,913.38739,274.20819,954.47546,274.96988,-7.22044,-2.01225,3.0574
173,837.61127,97.98894,1023.94217,341.30437,3.0,0.99914,926.67175,213.37383,986.39154,214.63631,963.25323,247.35689,934.62244,279.16861,975.25702,280.63278,-5.46391,-2.96558,2.5882
174,858.64407,101.47637,1044.26582,345.52274,3.0,0.99889,947.97046,219.0522,1006.93213,220.38139,983.69055,251.46768,954.98602,283.30911,996.90662,284.78781,-3.58908,-1.63539,2.37321
175,878.18087,103.81894,1063.8097,347.90373,3.0,0.99912,958.66956,218.87836,1023.21625,222.02534,994.39685,252.68987,966.78748,284.82324,1012.13403,287.3862,-4.52971,-4.95219,2.61537
176,892.60529,105.90584,1077.95463,349.56973,3.0,0.99913,967.71582,221.09091,1030.83362,223.6227,1002.51294,252.72607,974.80774,284.9393,1021.88495,286.95102,-5.87734,-10.26498,4.07469
177,902.58771,106.01037,1088.06198,350.15719,3.0,0.99939,975.59442,220.5562,1040.55444,224.4731,1011.18506,253.23987,979.93707,285.21054,1030.34705,288.6246,-5.67657,-9.9344,4.22404
178,909.84014,106.5531,1094.86397,350.0984,3.0,0.99941,980.51526,221.60806,1045.40515,223.02042,1017.97382,254.24008,987.25757,286.90738,1037.3772,288.53348,-7.37501,-8.7396,4.44205
179,913.34039,109.37231,1098.15558,352.10239,3.0,0.99935,983.84686,224.70328,1047.50134,225.26479,1021.13477,259.36426,990.2384,289.70911,1038.78455,290.7594,-8.89911,-8.84921,4.87049
180,912.72047,112.56409,1097.15771,355.09829,3.0,0.99942,980.83875,227.48737,1043.5957,227.9173,1017.59045,264.33023,986.43335,293.73929,1035.75061,294.74539,-8.92956,-8.14046,5.05946
181,908.76607,116.00943,1093.3136,359.30297,3.0,0.99946,975.74915,230.47574,1038.98682,229.86119,1013.52002,266.53757,980.70477,297.24609,1032.09558,297.50845,-7.92721,-12.17845,4.65108
182,902.66639,119.96708,1087.72583,363.46252,3.0,0.99908,971.50177,232.37315,1033.51868,232.72676,1008.1095,265.56302,976.13605,298.2851,1025.98108,299.34323,-7.54961,-11.10326,4.56822
183,896.03985,123.43456,1080.89247,367.37325,3.0,0.99928,962.20459,236.22519,1024.50281,236.70761,999.51428,272.00729,965.90161,303.87973,1020.00415,304.50214,-7.73897,-10.24377,4.26234
184,888.58334,128.29232,1073.1174,372.01723,3.0,0.99938,955.88068,242.29669,1019.00903,240.9015,992.84491,280.81186,959.6319,309.06033,1012.00537,307.89752,-7.96622,-9.08073,4.46463
185,883.67495,132.95382,1068.10066,376.36654,3.0,0.99938,951.50446,247.7318,1014.1427,248.43419,987.94775,279.90231,957.47247,313.53412,1006.80792,314.74884,-8.2077,-8.16579,3.20685
186,879.23865,139.25076,1063.07044,381.80025,3.0,0.99952,949.75122,255.93832,1009.73889,256.08209,985.20679,291.15921,955.73303,320.1322,1001.1178,320.85724,-9.49246,-7.10907,3.81154
187,875.60609,146.83989,1059.36032,389.60033,3.0,0.99937,945.46637,262.32706,1006.68066,261.35251,982.0791,297.97794,952.39502,329.37744,999.89032,329.16434,-9.92961,-8.86801,3.51201
188,871.06895,154.55941,1055.15503,397.29924,3.0,0.99916,943.4903,268.70172,1003.41589,269.4549,979.02661,302.67181,947.05945,332.8743,996.99518,333.64172,-10.31421,-7.64362,3.59329
189,866.67275,160.64763,1050.60358,403.09769,3.0,0.99909,938.46631,274.45956,998.57654,275.09271,973.48846,309.29089,943.56921,339.7807,990.22443,340.76489,-9.59624,-9.84385,4.62041
190,861.62269,163.99077,1045.57195,406.00773,3.0,0.99936,930.99902,278.91626,991.22327,277.37314,967.302,313.79257,939.14569,342.80948,985.67743,341.79114,-9.18404,-11.26351,2.84415
191,855.93684,167.17122,1039.9908,408.46413,3.0,0.9994,925.4837,278.72247,988.88281,278.49469,963.43469,314.73077,933.89838,345.00107,982.88519,344.58972,-9.03004,-10.83772,2.30881
192,851.54029,170.1801,1035.296,410.81486,3.0,0.99937,921.91455,281.94901,984.69476,282.05768,959.73962,316.94888,930.08972,347.68625,978.69836,347.42609,-10.05592,-8.7408,2.51118
193,849.00053,175.57093,1031.29833,415.05261,3.0,0.99948,918.81421,290.99985,979.52399,288.82269,955.20129,323.66656,926.45551,353.91763,973.94177,352.79465,-9.32206,-6.51747,2.34569
194,846.58773,182.88263,1028.53178,423.01281,3.0,0.9995,916.73816,297.50232,975.42365,295.07312,951.20142,331.44214,924.55719,361.89267,970.01611,360.79712,-8.32156,-8.46159,1.52058
195,842.22557,190.59791,1024.56126,431.49164,3.0,0.99915,913.16711,304.8241,973.034,304.93106,947.8905,338.9722,919.05798,368.91187,966.78809,369.09094,-9.87566,-9.21632,1.88097
196,835.57226,198.78478,1018.92888,440.06331,3.0,0.99906,904.04999,313.24194,962.11212,313.25995,936.77435,348.31723,912.15906,376.73627,955.6347,376.88449,-5.82753,-10.02602,-1.08252
197,824.87712,207.71018,1008.37451,449.87115,3.0,0.99913,894.96326,325.05438,950.30432,320.87537,927.25476,361.28189,899.22009,388.07742,942.48645,385.03278,-4.61591,-11.82144,-2.05419
198,808.82512,217.46583,992.95259,460.3811,3.0,0.99897,882.59949,332.13785,937.15894,331.88193,916.95166,366.47739,884.85608,395.59363,928.96893,396.31793,-8.25384,-6.92387,0.00117
199,793.30365,223.97265,977.16675,468.01,3.0,0.99905,864.39703,342.99719,917.46826,339.72403,899.07764,377.00656,869.09155,404.80298,911.86884,402.5817,-5.67981,-7.23387,-2.67104
200,777.45982,229.64335,962.02713,473.58391,3.0,0.99899,846.97345,346.25235,904.72028,344.0845,882.41266,379.82147,851.82349,410.51773,896.8916,410.00177,-3.02679,-9.07475,-4.1967
201,765.40563,235.97174,949.76455,480.11676,3.0,0.99918,835.52856,354.26703,894.03125,351.9852,870.22638,387.75427,845.00195,416.97153,887.53748,415.68704,-4.70189,-7.80887,-2.44492
202,754.90616,243.54636,939.41515,487.27602,3.0,0.99913,825.15472,358.444,885.05255,355.18845,861.18878,391.54953,834.56329,424.70535,879.57782,422.8844,-2.92101,-11.05342,-1.81288
203,745.78184,249.20072,930.88282,493.74969,3.0,0.99911,818.24762,364.15088,879.71948,362.03134,855.32806,397.81747,823.86371,429.80917,874.49835,428.60867,-4.06523,-9.45503,-0.81194
204,738.59462,253.2783,923.15292,498.27819,3.0,0.99935,808.13074,369.8222,869.95325,366.88312,845.04004,399.95593,815.47974,432.9747,868.14111,430.92029,-6.81306,-9.02503,-0.19448
205,728.80022,254.58716,913.72479,500.05838,3.0,0.99917,799.02734,366.88156,862.12793,364.02625,837.61011,399.84238,806.76709,433.01764,858.89532,430.83148,-6.79094,-5.38688,0.11432
206,715.37915,254.10575,900.18584,499.92849,3.0,0.99932,780.94165,367.28085,845.85345,364.64783,817.53998,398.31757,789.61383,432.51352,841.59857,430.78934,-5.83257,-2.42622,-0.13028
207,698.88228,251.54793,882.69352,496.41094,3.0,0.99932,766.12561,362.24518,826.93042,358.13617,802.00537,396.52643,776.46912,429.23541,823.40747,425.64481,-6.7103,1.86701,-2.57815
208,689.71887,246.35976,872.19776,489.30021,3.0,0.99946,759.30957,354.4379,818.48975,350.36362,795.55371,384.40762,769.46118,418.28687,814.81659,415.80896,-3.33688,-2.64544,-2.35682
209,682.84215,238.64385,865.00456,480.83802,3.0,0.99958,754.12817,349.48538,815.93701,342.72437,793.64441,379.2883,767.24463,413.95822,814.69,409.01767,-7.1181,-3.73341,-3.77399
210,678.64999,234.00196,860.86553,476.34859,3.0,0.9994,749.12738,347.72586,811.88641,342.76721,786.34576,378.98199,761.33032,411.39737,809.70166,407.67099,-7.26624,-5.42921,-2.90943
211,678.76324,232.61388,860.53137,474.6932,3.0,0.99946,750.92645,348.03076,812.96033,342.27866,787.98517,378.71606,763.58856,411.34033,811.73138,407.14267,-7.08654,-4.87182,-3.23074
212,681.94101,233.50544,863.37475,474.42448,3.0,0.9996,757.43823,350.05042,816.99396,343.10416,794.19641,379.34357,769.61322,411.06421,816.85596,406.23117,-7.57552,-4.36902,-4.19658
213,689.00688,235.63642,869.42066,476.12576,3.0,0.99953,764.5791,351.60074,826.06281,345.55338,803.26526,381.34464,778.0744,414.89896,825.17346,410.21753,-8.65955,-4.42245,-5.04458
214,698.62912,240.72197,877.40627,478.91945,3.0,0.99953,776.50177,357.62561,834.45746,350.81418,813.37598,387.94785,788.66113,419.20831,832.57599,414.22156,-7.67366,-3.64381,-5.24026
215,707.63492,245.52696,885.35362,483.2791,3.0,0.99968,783.59302,361.87433,842.31091,354.13144,821.12732,391.54257,796.80133,424.62997,843.19092,419.04269,-7.69211,-4.17117,-5.00816
216,711.60193,251.20401,891.77884,489.50734,3.0,0.99927,786.91095,366.87198,847.07074,358.77322,824.27832,399.55725,802.95538,430.41083,848.61487,423.8006,-6.54074,-2.5142,-5.70586
217,716.3455,259.96001,896.00445,497.45511,3.0,0.99957,789.16364,379.17273,846.35962,369.56296,825.58539,408.5701,805.75812,439.21912,848.23608,432.23041,-5.87367,-2.99586,-5.06587
218,719.00479,271.92214,897.61958,508.00125,3.0,0.99944,791.45673,386.01822,847.91016,378.92181,827.5235,414.54788,803.54016,446.49078,847.47772,441.37048,-7.59036,-6.68819,-5.28604
219,715.74839,283.27393,894.87442,518.39248,3.0,0.99954,784.51367,392.66895,844.57611,387.461,820.20251,422.79248,796.59338,455.40274,843.13672,451.1001,-7.84402,-10.28249,-5.2608
220,710.72701,293.77178,887.72183,527.26278,3.0,0.99957,779.7536,408.5098,835.64246,401.73877,815.35956,439.13373,789.88898,467.26129,835.37024,461.92075,-3.70963,-7.3922,-3.23889
221,704.44588,301.22475,880.58547,532.69109,3.0,0.99973,768.14612,411.22485,828.35016,403.38446,806.16284,442.37976,782.28241,473.18372,828.89819,467.01013,-6.59792,-7.32806,-4.04548
222,697.28565,305.48208,873.16689,535.91251,3.0,0.99973,762.13141,412.00504,821.43494,406.34021,799.71869,441.86835,774.62408,474.02344,821.96692,469.27805,-8.09349,-4.40439,-4.83053
223,691.93675,306.90878,866.67101,535.74893,3.0,0.9998,756.5838,412.78506,816.17297,405.41226,793.81946,440.61047,769.92584,473.63193,817.13184,468.16022,-7.85269,-4.51604,-5.42786
224,686.60604,304.90832,860.39231,531.30415,3.0,0.99977,750.49304,407.17307,806.56482,398.64581,786.01361,433.69019,766.55133,466.66904,808.73737,459.78897,0.14285,0.64143,-2.40334
225,680.41405,301.59573,853.17985,525.57663,3.0,0.99975,744.32861,401.18323,799.20245,393.67502,780.84027,426.68903,758.75879,459.97525,803.48444,454.02661,0.29182,1.20856,-3.72855
226,675.09166,297.37832,847.03107,520.39628,3.0,0.99979,739.26501,399.45053,797.79834,390.7291,777.9668,424.99695,754.02979,458.84247,800.86584,452.03302,-4.84718,-0.08099,-5.45721
227,670.35635,294.04843,841.99437,515.91707,3.0,0.99975,733.71179,395.48712,792.53894,386.71799,772.00867,422.6319,748.98999,454.13062,795.50562,446.68378,-7.01741,0.77505,-5.99049
228,665.59066,291.58214,836.53801,512.566,3.0,0.99975,727.43726,392.01248,785.25378,383.80209,763.91388,415.84198,742.98895,450.53958,789.4765,443.95682,-9.85837,0.57891,-7.10411
229,661.64095,290.96838,831.70511,510.90821,3.0,0.99978,725.12183,391.47339,783.02844,383.54984,761.47876,417.43066,739.80212,449.68375,784.73578,443.44815,-10.61026,0.79401,-7.60204
230,658.66295,291.8478,828.12009,511.07334,3.0,0.9998,722.95831,394.58145,780.03937,385.81113,759.41083,420.10446,739.39368,452.42108,782.33832,445.37625,-11.24581,1.9406,-7.71883
231,659.37345,294.91932,827.9928,513.03755,3.0,0.99982,723.93909,397.85538,781.05359,389.0174,760.37354,423.17551,740.02258,455.48706,783.34326,448.4259,-10.25879,2.38713,-7.15276
232,661.56663,297.43249,829.66746,514.138,3.0,0.9998,726.88483,396.14923,783.1474,389.56201,762.2962,422.16449,741.56812,455.19263,784.47192,449.63892,-10.87111,2.12943,-7.00609
233,666.29603,300.37138,833.66947,516.13167,3.0,0.99981,734.20392,397.8432,789.90161,390.62756,769.87799,423.30167,750.52313,457.49359,792.03314,451.34595,-10.77051,3.51743,-6.39426
234,673.65639,304.78039,840.23912,519.55851,3.0,0.99979,741.8844,403.1008,797.61823,395.69308,777.20038,424.68399,757.36774,460.47015,799.65625,454.62195,-9.89041,7.2846,-6.67659
235,681.70618,309.93598,847.60016,523.70424,3.0,0.99978,749.7395,403.96402,803.57092,397.86151,782.61359,422.48874,766.17316,459.72552,805.70569,454.629,-9.64749,6.44774,-6.74307
236,688.97113,310.97296,854.33791,524.01386,3.0,0.99979,756.49072,404.22476,811.27136,398.54828,789.56525,425.27902,773.26581,461.11691,811.58911,456.26825,-7.66286,9.59091,-6.69231
237,696.21586,310.72557,860.79609,523.26745,3.0,0.99976,761.17664,402.8728,815.69397,397.85086,794.35089,423.56488,777.46167,459.4216,815.44666,455.10199,-7.66496,9.46726,-6.12706
238,704.24763,310.58547,868.00054,521.61896,3.0,0.9998,769.27472,400.01791,825.89752,395.34726,803.04968,421.45068,784.69867,457.6651,823.21594,453.56717,-8.27232,9.73586,-5.06479
239,712.30813,310.42931,875.34068,519.42026,3.0,0.99979,776.15143,400.27505,829.15045,393.75583,809.82898,418.80411,791.50189,455.29697,828.86407,450.08725,-7.87085,10.90648,-5.5971
240,720.63314,308.94752,883.04701,516.14007,3.0,0.9998,784.90448,399.1994,839.09058,392.55865,819.0531,419.22479,800.01123,453.74377,837.58142,448.01004,-7.56863,11.3671,-5.28527
241,729.07249,307.99199,889.86633,514.16794,3.0,0.99979,792.07294,398.87042,842.95886,391.88663,824.39716,419.41824,806.71082,452.95358,844.07935,447.28241,-7.86018,9.33354,-5.3586
242,735.32738,309.18006,894.84541,513.19458,3.0,0.99982,796.65643,398.14914,847.09637,392.45975,829.18665,418.66443,809.2406,450.97537,846.94287,446.03595,-9.35568,9.21167,-4.99148
243,739.68949,310.33186,897.54472,512.28095,3.0,0.99985,799.64246,398.84399,849.04755,392.89633,831.74689,418.18195,811.7337,451.08365,849.79669,445.87268,-9.436,7.73085,-4.3216
244,742.27753,311.61061,898.45243,512.07024,3.0,0.99987,801.26086,401.4617,849.79224,394.81653,832.94867,420.13776,813.7392,452.74805,851.26776,447.00815,-10.39301,8.00706,-3.95912
245,744.00497,313.81775,899.15521,513.43005,3.0,0.99986,800.80078,402.49234,853.60431,396.50858,832.80463,422.29703,815.06799,456.43222,852.3255,451.40201,-9.97126,7.85229,-4.43068
246,745.14269,316.31813,899.31087,514.72008,3.0,0.99989,802.68317,404.88898,854.17145,400.05566,834.11755,426.61005,815.07404,457.76578,852.72894,453.58398,-9.76887,7.15984,-4.69482
247,746.75001,319.38037,899.83835,515.8053,3.0,0.99989,804.41058,407.34778,855.29846,403.18491,835.8316,429.25391,816.26398,459.19876,853.27972,455.56964,-9.8921,6.84322,-4.86131
248,748.66138,322.55618,900.73228,516.84686,3.0,0.99989,806.80316,409.37421,855.67737,404.66849,837.69702,430.86243,818.11322,459.93143,854.61871,455.93787,-10.22598,7.03241,-4.92526
